cat,value,label,drainage_area_sqkm,slope_number,slope_minimum,slope_maximum,slope_range,slope_average,slope_stddev,slope_variance,slope_coeff_var,slope_sum,slope_first_quartile,slope_median,slope_third_quartile,relief_100m_number,relief_100m_minimum,relief_100m_maximum,relief_100m_range,relief_100m_average,relief_100m_stddev,relief_100m_variance,relief_100m_coeff_var,relief_100m_sum,relief_100m_first_quartile,relief_100m_median,relief_100m_third_quartile,relief_1km_number,relief_1km_minimum,relief_1km_maximum,relief_1km_range,relief_1km_average,relief_1km_stddev,relief_1km_variance,relief_1km_coeff_var,relief_1km_sum,relief_1km_first_quartile,relief_1km_median,relief_1km_third_quartile,relief_2point5km_number,relief_2point5km_minimum,relief_2point5km_maximum,relief_2point5km_range,relief_2point5km_average,relief_2point5km_stddev,relief_2point5km_variance,relief_2point5km_coeff_var,relief_2point5km_sum,relief_2point5km_first_quartile,relief_2point5km_median,relief_2point5km_third_quartile,relief_5km_number,relief_5km_minimum,relief_5km_maximum,relief_5km_range,relief_5km_average,relief_5km_stddev,relief_5km_variance,relief_5km_coeff_var,relief_5km_sum,relief_5km_first_quartile,relief_5km_median,relief_5km_third_quartile,ksn_points_count,ksn_min,ksn_max,ksn_range,ksn_mean,ksn_stddev,ksn_variance,ksn_median,prop_kjf_average,_number,elev_number,elev_minimum,elev_maximum,elev_range,elev_average,elev_stddev,elev_variance,elev_coeff_var,elev_sum,elev_first_quartile,elev_median,elev_third_quartile
555,266,,32.3752,323752,0.142499774694443,274.128479003906,273.985979229212,46.2312847549944,22.7111212941998,515.795030439855,49.1250057500215,14967470.901999,29.4758,44.3388,61.3431,323752,2.66838073730469,185.084121704102,182.415740966797,77.9379848436251,26.9742425152011,727.609759268882,34.60987934102,25232578.4690933,60.0102,75.7296,95.1864,323752,83.3225631713867,529.3876953125,446.065132141113,362.536577116165,68.4205417931821,4681.37053927257,18.8727279154673,117371941.914513,335.605,370.062,404.013,323752,334.195587158203,687.522827148438,353.327239990234,540.889487230744,67.3221034979421,4532.26561938763,12.4465542568814,175114053.269928,496.216,523.434,595.831,323752,530.729736328125,765.345825195312,234.616088867188,700.890002623596,47.8906542968971,2293.51476898491,6.83283455572645,226914540.129395,691.288,714.485,732.829,212,85.300732,434.721882,349.42115,222.405031665094,84.5428770284876,7147.49805625397,194.010641,0.630303442140898,,323752,94.5252227783203,828.676208496094,734.150985717773,438.316570913516,143.888435895474,20703.881984446,32.827514505233,141905866.466393,337.716,442.655,551.276
551,265,,10.4955,104955,0.0506630353629589,130.215682983398,130.165019948035,27.8503794376984,17.5550682754499,308.180422155709,63.0334976753937,2923036.57388363,13.8557,24.535,39.0749,104955,7.30796813964844,139.074188232422,131.766220092773,46.0762986877058,20.2368928753468,409.531833248261,43.9203960641622,4835937.92876816,31.276,43.0072,58.0752,104955,110.428001403809,364.622772216797,254.194770812988,241.229530343414,75.2931435377942,5669.05746380288,31.2122414824616,25318245.357193,170.13,225.915,315.951,104955,227.255493164062,428.781005859375,201.525512695312,374.129016802838,64.341297491794,4139.80256292754,17.1976229060311,39266710.9585419,368.422,404.777,417.076,104955,432.227783203125,458.394897460938,26.1671142578125,449.299286545808,4.8208012667896,23.2401248538802,1.07295992029093,47156206.6194153,445.972,449.72,452.952,57,46.639994,466.059931,419.419937,130.082924070175,78.7732754607511,6205.22892681537,104.456086,0,,104955,60.6841926574707,475.894653320312,415.210460662842,218.806436485213,96.7489764952677,9360.36445288185,44.2166958382899,22964829.5413055,143.032,188.201,279.513
559,269,,31.0845,310845,0,95.9629669189453,95.9629669189453,8.28550491341202,11.1023751289794,123.26273350458,133.9975685852,2575507.77480956,1.19845,2.77904,11.7954,310845,0.701591491699219,84.185546875,83.4839553833008,13.9777387232787,15.6347340322027,244.444908257717,111.854530562689,4344910.19343758,2.03871,4.51123,24.667,310845,6.04030990600586,232.502990722656,226.46268081665,81.6229996039923,64.7677125350616,4194.85658702438,79.349831357942,25372101.311903,14.7982,71.7034,135.882,310845,21.5759677886963,288.201690673828,266.625722885132,164.372840570491,74.7526051500001,5587.95197671181,45.477467500443,51094475.6271343,110.133,177.404,235.28,310845,41.7937927246094,459.997283935547,418.203491210938,296.735022275788,92.5831003311016,8571.63046691882,31.2005976311937,92238597.9993172,252.289,256.59,351.589,258,0.407441,110.890344,110.482903,27.5537106434109,22.5696248926383,509.387967794398,18.944963,0,,310845,23.1605548858643,275.338958740234,252.17840385437,77.3019725077597,53.2195687711427,2832.32250018639,68.8463270012941,24028931.6441746,41.9195,50.3913,97.134
557,105,,17.2991,172991,0,115.368705749512,115.368705749512,46.769461712195,22.6645667112609,513.682584209196,48.4601829517126,8090695.95105433,30.4634,48.0534,63.5362,172991,4.23277759552002,131.881286621094,127.648509025574,71.1365118632321,21.3107576547954,454.148391821421,29.9575521720375,12305976.3237324,57.6818,72.195,85.9958,172991,152.706207275391,278.114410400391,125.408203125,209.159222778269,18.8609067694387,355.733804165459,9.01748750014877,36182663.1076355,195.05,211.702,223.067,172991,227.497528076172,336.497283935547,108.999755859375,278.464853880687,32.4516707043862,1053.11093150591,11.653776141635,48171913.537674,248.144,273.749,305.605,172991,332.839691162109,501.665924072266,168.826232910156,402.680804597966,56.8465759275124,3231.53319468244,14.1170314746608,69660155.0682068,336.497,400.813,438.836,123,21.51461,183.806159,162.291549,49.5807268373984,17.6167299959794,310.349175751241,46.938532,0,,172991,4.37693643569946,259.601593017578,255.224656581879,108.537791159763,50.1636472906949,2516.39150950524,46.2176784276512,18776061.0305185,70.8004,108.874,145.302
562,108,,26.1834,261834,0,126.687156677246,126.687156677246,24.1734511318909,20.1451999341132,405.829080385394,83.3360525321788,6329431.40366753,8.08822,17.6424,36.3634,261834,0.989940643310547,113.175651550293,112.185710906982,38.5299104621946,21.5887095843294,466.072381516515,56.0310401071712,10088440.5759583,21.7299,35.0455,53.426,261834,42.8210601806641,233.164642333984,190.34358215332,145.497534040415,33.47606256618,1120.6467649348,23.0079930817805,38096201.3279381,118.173,153.444,169.271,261834,111.078575134277,313.143218994141,202.064643859863,225.708539337388,37.0955980853936,1376.08339731306,16.4351770625494,59098169.6888657,206.564,228.229,241.055,261834,229.601181030273,431.985656738281,202.384475708008,316.831426302599,49.6511323705167,2465.23494567457,15.6711513595548,82957239.6745148,271.723,312.51,370.724,173,11.292261,192.704265,181.412004,60.6795746127168,28.1102318472093,790.18513450386,56.203409,0.0302481725062444,,261834,27.229663848877,280.919830322266,253.690166473389,128.463368672657,56.4278435049971,3184.10152262445,43.9252403918997,33636077.6730366,83.5229,122.19,171.145
576,107,,31.0493,310493,0,174.035140991211,174.035140991211,34.9008004980287,21.6832186727799,470.161972011593,62.1281413702951,10836454.2490344,17.5089,32.1569,49.1064,310493,2.79376220703125,167.907501220703,165.113739013672,59.2965656198269,27.0119246045234,729.644070840454,45.5539445196661,18411168.5489969,39.3524,58.3126,78.0968,310493,87.3347320556641,437.826538085938,350.491806030273,266.684823807932,82.7669874609465,6850.37421336047,31.0355071125291,82803770.9985962,203.55,267.303,329.152,310493,218.043533325195,450.631652832031,232.588119506836,367.626785772805,67.6744777332902,4579.8349364736,18.4084730363237,114145543.594955,318.443,379.045,437.278,310493,364.144958496094,450.631652832031,86.4866943359375,434.642285357228,25.7439528252215,662.751107067231,5.92302076731048,134953387.107422,430.541,450.632,450.632,190,1.235629,438.507439,437.27181,134.900120578947,98.1462264487577,9632.68176613083,121.1133295,0.626526201878947,,310493,2.1336042881012,452.682067871094,450.548463582993,203.518415629413,81.1853193628632,6591.05608005009,39.8908959229977,63191043.4240234,154.431,208.453,253.086
561,267,,21.2298,212298,0,139.777252197266,139.777252197266,24.0796013162865,19.3701003913542,375.200789171141,80.4419480909472,5112051.20024498,6.72224,20.2818,37.1837,212298,1.53306579589844,146.005706787109,144.472640991211,42.418571362883,28.9803791967481,839.862378387311,68.3200265016621,9005377.86319733,17.9326,39.2306,62.8547,212298,45.2915191650391,419.674743652344,374.383224487305,245.873027761911,82.213661737373,6759.08617626719,33.4374463460807,52198352.0477982,184.689,228.781,305.922,212298,243.116790771484,706.42822265625,463.311431884766,445.960425723659,104.218774622697,10861.5529838566,23.3695118694853,94676506.4602814,366.59,444.883,487.277,212298,504.215240478516,767.845886230469,263.630645751953,665.088725774352,97.730112003857,9551.17479228644,14.6942968985185,141197006.304443,539.153,734.281,745.748,145,1.033175,256.84966,255.816485,98.5135787310345,59.8682852347586,3584.21157695042,88.945288,0,,212298,94.4517135620117,596.332641601562,501.880928039551,234.214962632647,108.121130581484,11690.1788782183,46.1632038218948,49723368.1369858,142.531,208.939,292.16
577,270,,12.9159,129159,0,123.600494384766,123.600494384766,15.3805479096885,16.1572169014377,261.055658000103,105.049683511339,1986536.18746746,2.21708,9.70823,24.3197,129159,0,107.28987121582,107.28987121582,27.0716310286572,23.264786295531,541.250281376726,85.9378818768016,3496544.79203033,4.32295,22.2267,44.1992,129159,22.3412551879883,438.036041259766,415.694786071777,177.320442441598,106.418333172269,11324.861635164,60.014700903602,22902531.0253143,67.0869,180.151,253.437,129159,121.378433227539,519.235229492188,397.856796264648,350.266126690328,130.177030007257,16946.0591415103,37.165178156764,45240022.657196,245.341,316.739,487.339,129159,348.671966552734,547.108337402344,198.436370849609,509.501801100399,45.869041163834,2103.9689372895,9.00272404626797,65806743.1283264,517.526,526.356,535.645,91,0.207417,346.777517,346.5701,112.720345098901,82.0145489546001,6726.3862402265,94.714849,0,,129159,56.4364280700684,579.040405273438,522.603977203369,172.991102935366,117.365821428026,13774.7360394752,67.8450044172945,22343357.8640289,71.2616,112.902,250.641
584,271,,40.02,400200,0,149.628829956055,149.628829956055,21.6562485981409,17.4355823687271,303.999532536668,80.5106308680992,8666830.68897599,8.21449,17.3979,30.486,400200,1.26731872558594,139.935180664062,138.667861938477,37.7120335062857,24.142385692351,582.854786918236,64.0177244441806,15092355.8092155,20.6795,33.1291,49.1542,400200,52.7118377685547,470.42529296875,417.713455200195,236.944777128247,94.4744540085408,8925.42246021189,39.8719292965914,94825299.8067245,159.987,233.095,298.21,400200,173.424789428711,615.836181640625,442.411392211914,436.866665697493,87.4329254171891,7644.51644700774,20.0136408388118,174834039.612137,363.263,459.275,508.44,400200,394.051849365234,720.533996582031,326.482147216797,604.724695946094,73.3879315309272,5385.78849438806,12.1357589698088,242010823.317627,547.2,555.414,683.914,270,12.247177,372.852923,360.605746,122.988557385185,70.9204639507728,5029.71220699286,109.015284,0,,400200,55.3191299438477,751.4619140625,696.142784118652,247.200270653534,126.756048163661,16067.0957460685,51.2766623711824,98929548.3155441,162.529,223.078,300.279
593,276,,26.3325,263325,0.00312677933834493,109.04190826416,109.038781484822,11.4828176647851,15.1329882318377,229.007332824937,131.788108751798,3023712.96157952,1.35229,3.36012,18.2336,263325,0.566057205200195,114.082565307617,113.516508102417,20.0698449850449,23.2097093393519,538.6906076172,115.644686626363,5284891.93068695,2.53033,6.26336,37.0779,263325,7.07399940490723,379.570617675781,372.496618270874,142.242668549912,121.909485845728,14861.9227391698,85.7052859655475,37456050.6959057,23.9689,116.622,251.032,263325,20.9768123626709,402.950317382812,381.973505020142,308.713620902764,107.443088569547,11544.0172813636,34.8034817042909,81292014.2242203,210.454,374.199,397.002,263325,394.725799560547,556.596557617188,161.870758056641,423.675141086533,48.5707762718845,2359.12030765346,11.4641553307382,111564256.526611,403.307,403.634,405.666,178,0.558988,158.119296,157.560308,25.7608596292135,29.311546584501,859.166763175374,13.5465895,0,,263325,26.5596733093262,427.749755859375,401.190082550049,92.5660762651343,87.4478883863059,7647.13318322381,94.4707736512796,24374962.0325165,36.7533,51.4978,113.717
598,275,,14.9756,149756,0.00408338010311127,53.6010093688965,53.5969259887934,1.60755049505444,2.51483149814435,6.32437746405896,156.43872499689,240740.331937373,0.600474,1.04765,1.7627,149756,0.154983520507812,17.044002532959,16.8890190124512,2.27607057084321,1.77101088132557,3.13647954177358,77.8100162627853,340855.224407196,1.30022,1.70891,2.53171,149756,4.48541450500488,40.3628273010254,35.8774127960205,12.0137168585023,5.03874198807489,25.3889208223889,41.9415743472335,1799126.18186188,9.21955,10.6294,14.2696,149756,13.8037776947021,190.589050292969,176.785272598267,47.757828710209,38.4425560215337,1477.83011346876,80.4947734429057,7152021.39632607,22.1485,36.2604,48.4832,149756,49.7126007080078,407.823089599609,358.110488891602,248.425026482358,143.166058030081,20496.5201718724,57.6294828493246,37203138.265892,99.2781,234.39,403.346,156,0.722511,25.436975,24.714464,11.4076586153846,6.23518283958083,38.8775050430032,10.0590725,0,,149756,20.8165130615234,58.9462471008301,38.1297340393066,32.4836303035706,6.88104795017262,47.3488208925749,21.1831248104565,4864618.53974152,27.8711,29.807,34.8785
609,273,,11.2373,112373,0,45.930046081543,45.930046081543,1.69929909282366,1.85785344827735,3.45161943527603,109.330573771461,190955.336957873,0.710855,1.23721,2.06974,112373,0.604972839355469,11.7324752807617,11.1275024414062,2.18033916099669,1.09247854537661,1.1935093721082,50.1058993444493,245011.252538681,1.4484,1.88988,2.70135,112373,6.39966583251953,24.400032043457,18.0003662109375,10.6868835037547,3.83691853821666,14.7219438689107,35.9030631976911,1200917.15996742,8.31809,9.4815,11.5817,112373,13.3567714691162,100.663993835449,87.307222366333,26.0108624144704,13.0470561685486,170.225674665263,50.1600291472467,2922918.64210129,16.1141,20.2892,31.475,112373,41.1675224304199,404.996856689453,363.829334259033,168.480760533214,122.324373429023,14963.2523348031,72.6043573413879,18932688.5033989,68.1107,111.533,276.02,162,0.623274,15.853267,15.229993,7.3262967037037,3.40747939230322,11.6109158089712,6.4889805,0,,112373,20.5546283721924,57.0828437805176,36.5282154083252,31.3038206793571,5.66413266884528,32.0823988902803,18.0940618299044,3517704.2412014,27.6353,29.9463,33.8422
583,272,,10.6841,106841,0,32.8375129699707,32.8375129699707,2.24615447396915,1.89105306210282,3.57608168368845,84.1906949864032,239981.390153338,1.02833,1.79529,2.91679,106841,0.648979187011719,11.3255863189697,10.676607131958,3.17690702382245,1.54421190333581,2.38459040240401,48.6073999571387,339423.923332214,2.02221,2.71257,4.00565,106841,7.22955703735352,41.3223724365234,34.0928153991699,12.6354503712284,3.02368978986994,9.14269994536373,23.9302098542926,1349984.15311241,10.138,12.7655,14.6327,106841,15.5549087524414,68.4731063842773,52.9181976318359,27.619080826806,13.5117432717603,182.567206241961,48.9217702663239,2950850.21461678,17.702,22.0319,33.7779,106841,37.6961097717285,313.869659423828,276.1735496521,65.5177219216025,28.1803639153725,794.132910402831,43.0118189229668,6999978.92782593,42.2491,62.6457,71.4737,100,0.619263,16.427274,15.808011,7.77339462,3.28500531949267,10.7912599490952,7.460123,0,,106841,16.3493576049805,50.4770660400391,34.1277084350586,28.3636738868412,4.16480757030054,17.3456220976327,14.6835970083295,3030403.281744,26.1934,28.323,30.0721
582,110,,22.1795,221795,0.0229264013469219,178.238403320312,178.215476918966,33.6631308095997,20.4214698276355,417.036429921027,60.6642024568075,7466314.09791517,19.6825,30.6272,44.5965,221795,1.37385606765747,158.962539672852,157.588683605194,59.3269910431308,25.0309076804433,626.546339306875,42.1914330060086,13158429.9784112,43.3977,57.4082,73.005,221795,152.276992797852,401.766448974609,249.489456176758,298.242327683137,49.0595093268236,2406.83545538869,16.4495461485755,66148657.0684814,267.188,301.516,331.427,221795,314.601806640625,450.631652832031,136.029846191406,387.746282743513,38.398854859816,1474.47205454522,9.90308780992652,86000186.7810974,359.296,387.479,426.042,221795,368.491271972656,488.671142578125,120.179870605469,443.597868685752,19.7274490575102,389.172246316659,4.44714694323413,98387789.2851562,445.856,450.632,452.922,118,32.660714,457.038646,424.377932,68.5441703050848,53.0822055530058,2817.72054637156,56.275561,0.684862147478527,,221795,2.1336042881012,452.765258789062,450.631654500961,169.7079634533,101.066889082968,10214.5160689089,59.5534157775566,37640377.7541246,81.4679,169.841,249.57
581,109,,48.1108,481108,0,98.7651977539062,98.7651977539062,12.9888517544899,11.1776514785317,124.939892575522,86.0557321756168,6249040.48989912,4.73879,9.96536,17.903,481108,1.1207275390625,90.4895172119141,89.3687896728516,23.2585174765083,15.1730313438272,230.220880160763,65.2364509438419,11189858.826088,10.4866,20.5473,32.9455,481108,33.9500885009766,226.920440673828,192.970352172852,108.655270225342,43.3516741290811,1879.36764979404,39.8983629962664,52274919.7475739,67.1472,113.232,135.161,481108,68.4731063842773,262.161743164062,193.688636779785,169.53129919368,47.0116192671377,2210.09234611831,27.730348018763,81562864.2924728,136.048,172.364,200.783,481108,148.127319335938,303.384979248047,155.257659912109,243.828706731454,32.0392084337892,1026.51087706379,13.1400477258309,117307941.438156,225.225,256.842,265.211,282,4.39089,183.757862,179.366972,39.7573641276596,21.0187673025678,441.788578919494,37.8068325,0.0806097591393201,,481108,26.7793445587158,281.475402832031,254.696058273315,96.9368940137987,48.8683019097449,2388.11093154198,50.4124899058439,46637115.2051907,58.2282,85.3415,130.101
610,279,,31.5529,315529,0,195.200714111328,195.200714111328,15.9328730769119,15.7842790218303,249.143464238992,99.0673743877561,5027283.50908493,3.06793,11.8446,23.4452,315529,1.02383041381836,122.628936767578,121.60510635376,27.7797650447476,21.4068172994353,458.251826891401,77.0590293508718,8765321.48480415,6.29892,26.369,42.0532,315529,7.70693588256836,408.674652099609,400.967716217041,185.724392375724,108.30708201445,11730.4240144848,58.3160244214678,58601431.8019199,90.5755,211.688,268.275,315529,17.205680847168,634.824584960938,617.61890411377,383.021068313109,172.672431626555,29815.7686438273,45.0817059194771,120854254.663767,269.766,411.16,522.189,315529,176.926330566406,735.216125488281,558.289794921875,604.765043721617,121.706888409904,14812.5666864209,20.1246566205186,190820909.480438,519.464,663.594,711.441,297,3.595908,461.521664,457.925756,142.841861121212,134.997558699757,18224.3408548945,87.308184,0,,315529,26.263298034668,751.28076171875,725.017463684082,230.954826530017,194.387470720269,37786.4887730233,84.1668795759088,72872945.4601898,61.6369,180.462,332.897
